qid,title,sent_chars,n_chunks_strict,n_chunks_quoted,best_token_containment,token_margin,token_unique,short,adjacent_chunks,n_title_chunks
5ae7f8205542994a481bbe53,"Bethlehem, Pennsylvania",189,0,0,0.5385,0.0769,False,False,False,79
5a7b25b4554299042af8f70e,Lance Shane King,175,1,1,1.0,1.0,True,False,False,1
5a7b25b4554299042af8f70e,Australian Youth Olympic Festival,170,1,1,1.0,0.48,True,False,False,2
5a7b25b4554299042af8f70e,Australian Youth Olympic Festival,33,1,1,1.0,0.5714,True,True,False,2
5ae09b7a5542993d6555ebb6,Rashi Bunny,71,0,0,0.9,0.4,True,False,False,29
5ae09b7a5542993d6555ebb6,Rashi Bunny,161,0,1,1.0,0.52,True,False,False,29
5ae09b7a5542993d6555ebb6,Rashi Bunny,121,0,0,1.0,0.2105,True,False,False,29
5ae09b7a5542993d6555ebb6,Rashi Bunny,106,0,0,1.0,0.625,True,False,False,29
5ae09b7a5542993d6555ebb6,The Little Prince,195,0,0,0.7143,0.1429,False,False,False,129
5ab9728c55429970cfb8eafd,2015 Clemson Tigers football team,117,1,1,1.0,0.4286,True,False,False,9
5ab9728c55429970cfb8eafd,2015 Orange Bowl,305,1,1,1.0,0.5588,True,False,False,10
5ae64f7b55429929b0807b2b,Edgar Ætheling,199,0,0,0.5385,0.1538,False,False,False,14
5ae64f7b55429929b0807b2b,Edgar Ætheling,62,0,0,0.9091,0.2727,True,False,False,14
5ae64f7b55429929b0807b2b,Cerdic of Wessex,181,0,0,0.96,0.32,True,False,False,11
5a81eedd5542995ce29dcc8b,2000 Solheim Cup,121,1,1,1.0,0.8095,True,False,False,3
5a81eedd5542995ce29dcc8b,Loch Lomond Golf Club,124,0,0,0.9474,0.4211,True,False,False,8
5a7c536355429935c91b515b,Al-Ghazali,295,0,0,0.5882,0.1765,False,False,False,48
5a7c536355429935c91b515b,Averroes,234,0,0,0.5926,0.2963,False,False,False,55
5ae781a755429952e35ea953,WikiLeaks-related Twitter court orders,157,0,0,0.9565,0.4348,True,False,False,14
5ae781a755429952e35ea953,Chelsea Manning,340,0,0,1.0,0.625,True,False,False,165
5ac2795455429963665199d1,The Hobbit: The Desolation of Smaug,197,0,0,0.6333,0.0667,False,False,False,49
5ac2795455429963665199d1,Metro-Goldwyn-Mayer,351,0,0,0.5641,0.0769,False,False,False,113
5a8328895542993344745fd0,Wretches and Kings,63,0,1,1.0,0.5833,True,False,False,5
5a8328895542993344745fd0,A Thousand Suns,53,0,0,0.9,0.1,True,False,False,39
5ae0dd875542993d6555ec70,Gary Gordon,187,0,0,0.963,0.4444,True,False,False,12
5ae0dd875542993d6555ec70,Battle of Mogadishu (1993),115,0,0,0.7143,0.0714,False,False,False,124
5a7c8a1b55429935c91b5203,Herbert Abrams,178,1,1,1.0,0.7692,True,False,False,8
5a7c8a1b55429935c91b5203,William Westmoreland,72,1,1,1.0,0.1429,True,False,False,40
5ade48b9554299728e26c6b1,Eleanor McGovern,218,0,0,1.0,0.5,True,False,False,16
5ade48b9554299728e26c6b1,George McGovern,209,0,0,0.963,0.4074,True,False,False,140
5a7370745542991f29ee2e1d,Larry (cat),77,0,0,1.0,0.1538,True,False,False,21
5a7370745542991f29ee2e1d,Chief Mouser to the Cabinet Office,146,0,0,1.0,0.3,True,False,False,7
5a7bb412554299042af8f7a0,Princess Benedikte of Denmark,109,0,0,0.5,0.0714,False,False,False,14
5a7bb412554299042af8f7a0,Princess Benedikte of Denmark,125,1,1,1.0,0.3125,True,False,False,14
5a7bb412554299042af8f7a0,Margrethe II of Denmark,129,0,0,0.8235,0.2353,True,False,False,43
5ac3091c554299657fa290de,William Sewall House,89,1,1,1.0,0.2667,True,False,False,4
5ac3091c554299657fa290de,"Island Falls, Maine",65,1,1,1.0,0.3636,True,False,False,9
5a7d65c85542991319bc93c1,Clockwork Angel,54,0,0,0.7778,0.2222,False,False,False,11
5a7d65c85542991319bc93c1,Cassandra Clare,203,0,0,1.0,0.625,True,False,False,21
5a734f095542994cef4bc52c,Hill's Tavern,68,1,1,1.0,0.4615,True,False,False,8
5a734f095542994cef4bc52c,Hill's Tavern,169,0,0,0.963,0.4815,True,False,False,8
5a734f095542994cef4bc52c,National Road,151,0,0,0.9167,0.4167,True,False,False,36
5ade1fa85542997c77aded5a,Kim Bo-mi,174,0,0,0.9583,1.0,True,False,False,1
5ade1fa85542997c77aded5a,Sunny (2011 film),50,1,1,1.0,0.3333,True,False,False,19
5ade1fa85542997c77aded5a,Sunny (2011 film),108,0,1,1.0,0.4118,True,False,False,19
5a8b457d5542995d1e6f1334,If I Were a Boy,148,0,0,1.0,0.1538,True,False,False,45
5a8b457d5542995d1e6f1334,Single Ladies (Put a Ring on It),126,0,0,1.0,0.3182,True,False,False,40
5adc8ba75542994d58a2f64a,Troublemakers (1994 film),75,1,1,1.0,0.6429,True,False,False,8
5adc8ba75542994d58a2f64a,Bud Spencer,152,0,0,1.0,0.5652,True,False,False,19
5ae40c6955429970de88d8b9,Exile (song),43,0,0,0.7778,0.1111,False,False,False,20
5ae40c6955429970de88d8b9,Exile (song),151,0,0,0.4348,0.0435,False,False,False,20
5ae40c6955429970de88d8b9,Green Card (film),134,0,0,1.0,0.4286,True,False,False,17
5a7de5865542995f4f4022f3,1973 Indiana Hoosiers football team,120,1,1,1.0,1.0,True,False,False,1
5a7de5865542995f4f4022f3,1973 Indiana Hoosiers football team,83,1,1,1.0,1.0,True,False,False,1
5a7de5865542995f4f4022f3,Lee Corso,113,0,0,1.0,0.5,True,False,False,19
5ae8139d5542994a481bbead,Wayne Sappleton,136,1,1,1.0,0.6818,True,False,False,3
5ae8139d5542994a481bbead,Wayne Sappleton,78,1,1,1.0,0.5,True,False,False,3
5ae8139d5542994a481bbead,Loyola University Chicago,143,0,0,0.6667,0.1667,False,False,False,52
5ae8139d5542994a481bbead,Loyola University Chicago,170,0,0,0.64,0.12,False,False,False,52
5a774a065542994aec3b7271,"Harlem, Georgia",162,1,1,1.0,0.6667,True,False,False,10
5a774a065542994aec3b7271,Oliver Hardy,243,0,0,0.8649,0.5135,True,False,False,25
5a8f05d9554299458435d519,Johnny Mathis Sings,536,0,1,1.0,0.7826,True,False,False,10
5a8f05d9554299458435d519,Breakfast at Tiffany's (film),178,0,0,0.931,0.3448,True,False,False,47
5a79e4fc5542994bb9457137,"Grayson, Kentucky",106,1,1,1.0,0.5,True,False,False,12
5a79e4fc5542994bb9457137,Interstate 64,145,0,0,1.0,0.4211,True,False,False,25
5a811f0c55429903bc27b933,3D Wayfinder,192,1,1,1.0,0.6923,True,False,False,9
5a811f0c55429903bc27b933,University,175,0,0,0.8182,0.1818,True,False,False,46
5ae5128e55429913cc20457c,Die with You,62,1,1,1.0,0.9,True,False,False,2
5ae5128e55429913cc20457c,Tidal (service),61,0,0,0.6667,0.1111,False,False,False,37
5abac4ae55429939ce03dd54,1972 FA Charity Shield,81,0,0,0.7692,0.3077,False,False,False,2
5abac4ae55429939ce03dd54,Aston Villa F.C.,87,0,0,0.8667,0.2,True,False,False,80
5ac26f0d5542992f1f2b38c5,Krikor Amirian,116,1,1,1.0,0.625,True,False,False,14
5ac26f0d5542992f1f2b38c5,Abdul Hamid II,113,0,0,0.55,0.05,False,False,False,78
5ac0effd5542996f0d89cc3a,Wayne Mass,108,1,1,1.0,1.0,True,False,False,1
5ac0effd5542996f0d89cc3a,Clemson University,129,0,0,0.7333,0.1333,False,False,False,83
5ae808595542994a481bbe94,2010 FA Community Shield,160,1,1,1.0,0.72,True,False,False,2
5ae808595542994a481bbe94,Javier Hernández,117,0,0,0.7778,0.0556,False,False,False,64
5a7cc87755429907fabef033,Radio Bam,375,0,0,1.0,0.6042,True,False,False,7
5a7cc87755429907fabef033,Phil Margera,198,0,0,0.9286,0.4643,True,False,False,5
5ab2cb0f55429916697740dd,The Body (King novella),164,0,0,0.92,0.44,True,False,False,9
5ab2cb0f55429916697740dd,Stand by Me (film),280,0,0,0.7045,0.3409,False,False,False,53
5a762abb5542992d0ec0603f,Charlie Walker (musician),148,0,0,0.5455,0.2273,False,False,False,5
5a762abb5542992d0ec0603f,Charlie Walker (musician),116,1,1,1.0,0.6667,True,False,False,5
5a762abb5542992d0ec0603f,Grand Ole Opry,181,0,0,0.9062,0.1875,True,False,False,50
5a733afb5542994cef4bc4e4,Nelson López,119,0,0,0.9545,1.0,True,False,False,1
5a733afb5542994cef4bc4e4,1966 FIFA World Cup,101,0,0,0.8235,0.1765,True,False,False,36
5aba9a6755429901930fa854,Song of the South,128,0,0,0.95,0.25,True,False,False,66
5aba9a6755429901930fa854,James Baskett,200,0,0,0.8788,0.3939,True,False,False,8
5a77178f55429937353601cd,Morgan State University,89,0,0,0.7692,0.1538,False,False,False,36
5a77178f55429937353601cd,University of Idaho,227,0,0,0.5,0.0385,False,False,False,59
5ab304495542991669774180,Bride of Frankenstein,176,0,0,0.9048,0.3333,True,False,False,47
5ab304495542991669774180,Bride of Frankenstein,120,0,0,0.75,0.15,False,False,False,47
5ab304495542991669774180,Frankenstein (1931 film),399,0,0,0.5179,0.1071,False,False,False,55
5a7b7da655429931da12cacb,KILROY International,120,0,0,0.6111,0.2222,False,False,False,8
5a7b7da655429931da12cacb,James J. Kilroy,173,1,1,1.0,0.4815,True,False,False,4
5a81253b55429926c1cdacf5,C.I.D. (1990 film),54,0,0,0.9167,0.4167,True,False,False,3
5a81253b55429926c1cdacf5,C.I.D. (1990 film),55,0,0,0.1429,0.0,False,False,False,3
5a81253b55429926c1cdacf5,Witness (1985 film),116,0,0,1.0,0.5556,True,False,False,34
5a81253b55429926c1cdacf5,Witness (1985 film),187,0,0,0.7037,0.1852,False,False,False,34
5a77bf7b55429967ab105260,Jack Stewart-Clark,59,0,0,0.5455,0.0909,False,False,False,8
5a77bf7b55429967ab105260,Dundas Castle,145,1,1,1.0,0.4762,True,False,False,11
5a74de4b55429916b0164230,John Sinklo,142,0,0,1.0,0.7619,True,False,False,8
5a74de4b55429916b0164230,John Sinklo,141,0,1,1.0,0.5714,True,False,False,8
5a74de4b55429916b0164230,Titus Andronicus,151,0,0,0.7826,0.0,False,False,False,198
5a74de4b55429916b0164230,Titus Andronicus,225,0,0,1.0,0.4375,True,False,False,198
5ab9cc6f55429955dce3ed85,Other Music,134,0,0,0.7,0.25,False,False,False,5
5ab9cc6f55429955dce3ed85,Manhattan,142,0,0,0.8333,0.1667,True,False,False,150
5ae262ac5542994d89d5b403,Benton County State Bank Building,159,1,1,1.0,1.0,True,False,False,1
5ae262ac5542994d89d5b403,"Corvallis, Oregon",63,0,0,0.8182,0.0909,True,False,False,71
5ae1cfbf554299234fd04308,Andy Muschietti,231,0,0,0.7188,0.375,False,False,False,14
5ae1cfbf554299234fd04308,Mama (2013 film),164,0,0,0.84,0.48,True,False,False,15
5ade26a35542997c77aded75,Stereotype content model,142,0,0,0.7778,0.1667,False,False,False,16
5ade26a35542997c77aded75,Stereotype content model,117,1,1,1.0,0.6316,True,False,False,16
5ade26a35542997c77aded75,Amy Cuddy,242,0,0,0.5484,0.2903,False,False,False,14
5ae668d45542991bbc9760d0,¡Hello Friends!,160,0,1,1.0,1.0,True,False,False,1
5ae668d45542991bbc9760d0,Ben Stokes,143,0,0,0.8571,0.4286,True,False,False,50
5a77f8f15542995d8318133d,False Positive (How I Met Your Mother),130,0,1,1.0,0.6316,True,False,False,8
5a77f8f15542995d8318133d,How I Met Your Mother (season 6),152,0,1,1.0,0.625,True,False,False,2
5ab5a5945542997d4ad1f1a0,First Battle of Kharkov,271,0,0,0.8235,0.3235,True,False,False,24
5ab5a5945542997d4ad1f1a0,Wilhelm Keitel,207,0,0,0.7714,0.2857,False,False,False,27
5a710fea5542994082a3e546,Carl Maria von Weber,209,0,0,0.6774,0.1935,False,False,False,40
5a710fea5542994082a3e546,Charles Gounod,173,0,0,0.6333,0.1667,False,False,False,53
5ab5a0cd554299488d4d9a03,Ruan Zhenduo,192,0,0,1.0,0.6,True,False,False,5
5ab5a0cd554299488d4d9a03,Manchukuo,177,0,0,0.5217,0.0435,False,False,False,112
5ab95d35554299753720f80b,Love the Way You Lie (Part II),164,1,1,1.0,0.2069,True,False,False,9
5ab95d35554299753720f80b,Love the Way You Lie (Part II),33,1,1,1.0,0.0,False,True,False,9
5ab95d35554299753720f80b,Only Girl (In the World),101,0,1,1.0,0.2222,True,False,False,20
5add07675542992c1e3a2518,Akeo Watanabe,141,0,0,0.5,0.0556,False,False,False,4
5add07675542992c1e3a2518,Jean Sibelius,177,0,0,0.9583,0.5,True,False,False,100
5a866cfd55429960ec39b69d,"Clay County, South Dakota",170,0,0,0.8636,0.4091,True,False,False,13
5a866cfd55429960ec39b69d,Henry Clay,201,0,0,0.7667,0.2667,False,False,False,80
5a74883755429979e288297c,The Naked and Famous,93,0,0,0.9375,0.375,True,False,False,18
5a74883755429979e288297c,Residual Kid,72,0,0,1.0,0.4615,True,False,False,11
5a74883755429979e288297c,Residual Kid,156,0,1,1.0,0.6087,True,False,False,11
5ac385e8554299741d48a278,Robbin Crosby,178,1,1,1.0,0.6897,True,False,False,14
5ac385e8554299741d48a278,Ratt,181,0,0,0.9643,0.3929,True,False,False,47
5ac385e8554299741d48a278,Ratt,204,0,0,0.6875,0.2188,False,False,False,47
5ab88b2755429919ba4e2319,Sangerville Town Hall,127,1,1,1.0,0.1667,True,False,False,4
5ab88b2755429919ba4e2319,"Sangerville, Maine",66,1,1,1.0,0.5,True,False,False,10
5add0f765542990d50227dae,Yahya Al Bishri,44,0,0,1.0,0.25,True,False,False,7
5add0f765542990d50227dae,Yahya Al Bishri,102,0,0,1.0,0.7647,True,False,False,7
5add0f765542990d50227dae,Abdullah of Saudi Arabia,247,0,0,0.8947,0.4211,True,False,False,75
5ae0f4bc5542997b2ef7d0ab,Christopher Robin,135,0,0,0.8571,0.0952,True,False,False,19
5ae0f4bc5542997b2ef7d0ab,Winnie-the-Pooh,120,0,0,0.9375,0.3125,True,False,False,71
5ae321e05542994393b9e61b,Walt Housman,62,1,1,1.0,0.625,True,False,False,4
5ae321e05542994393b9e61b,Merrimack High School,99,1,1,1.0,0.5833,True,False,False,7
5ae321e05542994393b9e61b,Merrimack High School,74,0,0,0.7143,0.3571,False,False,False,7
5a7f70355542992097ad2f6a,Samuel Corning House,102,0,0,0.8125,0.4375,True,False,False,3
5a7f70355542992097ad2f6a,"Beverly, Massachusetts",64,0,0,1.0,0.3,True,False,False,36
5ab6bbc45542995eadef008a,Robbie Coltrane,98,0,0,0.6875,0.0,False,False,False,23
5ab6bbc45542995eadef008a,Robbie Coltrane,258,0,0,0.5294,0.0294,False,False,False,23
5ab6bbc45542995eadef008a,Rubeus Hagrid,98,0,0,1.0,0.4118,True,False,False,44
5a865a9f554299211dda2b07,Wailoa River State Recreation Area,103,0,0,0.8889,0.2778,True,False,False,10
5a865a9f554299211dda2b07,Hawaii (island),146,0,0,0.7273,0.2727,False,False,False,32
5ab5fabb554299488d4d9a71,2013 NHL Entry Draft,54,1,1,1.0,0.1429,True,False,False,107
5ab5fabb554299488d4d9a71,2013 NHL Entry Draft,90,0,0,0.9231,0.6923,True,False,False,107
5ab5fabb554299488d4d9a71,Nathan MacKinnon,185,0,0,0.875,0.4167,True,False,False,23
5a8666cc554299211dda2b1e,59th Primetime Emmy Awards,184,1,1,1.0,0.7037,True,False,False,17
5a8666cc554299211dda2b1e,59th Primetime Emmy Awards,178,1,1,1.0,0.6552,True,False,False,17
5a8666cc554299211dda2b1e,Fox Broadcasting Company,192,0,0,0.76,0.08,False,False,False,106
5a8666cc554299211dda2b1e,Fox Broadcasting Company,303,0,0,0.5882,0.0588,False,False,False,106
5a83c272554299123d8c21aa,L'Île Enchantée,181,0,1,1.0,0.4483,True,False,False,12
5a83c272554299123d8c21aa,Arthur Sullivan,218,0,0,0.8889,0.1852,True,False,False,78
5adfdc7855429925eb1afacc,The Swarm (roller coaster),85,0,0,0.9286,0.2857,True,False,False,15
5adfdc7855429925eb1afacc,Wing Coaster,60,0,0,0.75,0.25,False,False,False,8
5ae6096555429929b0807a98,Simon Turner (album),109,1,1,1.0,1.0,True,False,False,1
5ae6096555429929b0807a98,David Cassidy,259,0,0,0.7143,0.2571,False,False,False,38
5ae233da5542992decbdcc55,Cira Centre South,180,0,0,0.9545,0.6364,True,False,False,6
5ae233da5542992decbdcc55,Cira Centre South,137,0,0,0.8824,0.5882,True,False,False,6
5ae233da5542992decbdcc55,30th Street Station,214,0,0,0.5385,0.0769,False,False,False,31
5a85f1f55542994775f606bc,SS Cap Polonio,177,1,1,1.0,0.5789,True,False,False,16
5a85f1f55542994775f606bc,Port of Buenos Aires,177,0,1,1.0,0.3913,True,False,False,20
5a7246645542990c210a4098,1991–92 Charlotte Hornets season,94,0,0,0.9333,0.4667,True,False,False,3
5a7246645542990c210a4098,UNLV Runnin' Rebels basketball,164,0,0,0.7857,0.2143,False,False,False,55
5ac0e734554299294b219051,Bui National Park,113,0,0,0.6667,0.3333,False,False,False,2
5ac0e734554299294b219051,Bui Dam,55,0,0,0.8182,0.0909,True,False,False,17
5ab3ff85554299753aec5a1a,U Want Me 2,110,0,0,1.0,0.7143,True,False,False,3
5ab3ff85554299753aec5a1a,U Want Me 2,57,0,1,1.0,0.8182,True,False,False,3
5ab3ff85554299753aec5a1a,Sarah McLachlan,121,0,0,0.5714,0.0476,False,False,False,49
5a890d4d554299515336127f,Tibúrcio Spannocchi,170,1,1,1.0,0.6364,True,False,False,16
5a890d4d554299515336127f,Philip III of Spain,81,0,0,0.8571,0.2857,True,False,False,59
5a890d4d554299515336127f,Philip III of Spain,91,0,0,1.0,0.4,True,False,False,59
5a7c06ca5542997c3ec972c5,"Trego County, Kansas",45,1,1,1.0,0.375,True,False,False,13
5a7c06ca5542997c3ec972c5,"WaKeeney, Kansas",53,0,0,1.0,0.2,True,False,False,21
5ab30d0f554299233954fee8,The Mummy's Foot,135,0,0,0.7826,0.4783,False,False,False,3
5ab30d0f554299233954fee8,Théophile Gautier,150,0,0,1.0,0.6364,True,False,False,68
5a887a76554299206df2b2b1,Ivan Rival,235,1,1,1.0,0.4444,True,False,False,4
5a887a76554299206df2b2b1,University of Ottawa,120,0,0,0.8095,0.0952,True,False,False,71
5ae7802c5542997ec272766f,Bianca (moon),91,0,1,1.0,0.7143,True,False,False,3
5ae7802c5542997ec272766f,The Taming of the Shrew,112,1,1,1.0,0.2105,True,False,False,96
5a8cd68955429941ae14df06,The Attack (band),305,0,0,0.9565,0.7826,True,False,False,2
5a8cd68955429941ae14df06,The Attack (band),89,1,1,1.0,0.875,True,False,False,2
5a8cd68955429941ae14df06,Jeff Beck,77,0,0,0.7692,0.3077,False,False,False,57
5a8e2c6b5542995085b373bc,Go North (film),106,1,1,1.0,0.5,True,False,False,3
5a8e2c6b5542995085b373bc,Patrick Schwarzenegger,95,0,0,0.9286,0.4286,True,False,False,15
5a8e2c6b5542995085b373bc,Patrick Schwarzenegger,63,0,0,1.0,0.1818,True,False,False,15
5a8e2c6b5542995085b373bc,Patrick Schwarzenegger,208,0,0,0.375,0.0833,False,False,False,15
5a77e67255429949eeb29f92,"McCarthy Building (Troy, New York)",118,1,1,1.0,0.6316,True,False,False,4
5a77e67255429949eeb29f92,"McCarthy Building (Troy, New York)",112,1,1,1.0,0.5294,True,False,False,4
5a77e67255429949eeb29f92,"Cannon Building (Troy, New York)",45,1,1,1.0,0.375,True,False,False,6
5a77e67255429949eeb29f92,"Cannon Building (Troy, New York)",66,1,1,1.0,0.4167,True,False,False,6
5a8cd97e554299585d9e3742,Rachel Jacobs,109,0,0,0.8947,0.4737,True,False,False,13
5a8cd97e554299585d9e3742,Rachel Jacobs,221,1,1,1.0,0.6774,True,False,False,13
5a8cd97e554299585d9e3742,2015 Philadelphia train derailment,211,0,0,0.9333,0.3333,True,False,False,37
5ae06d3d55429945ae959350,Donald Sawyer,78,1,1,1.0,1.0,True,False,False,1
5ae06d3d55429945ae959350,Roger Corman,145,0,0,0.8421,0.4211,True,False,False,101
5abdaa8f55429965af743dae,Axl Rose,139,0,0,0.96,0.4,True,False,False,52
5abdaa8f55429965af743dae,Masatoshi Ono,78,1,1,1.0,0.4,True,False,False,2
5ae76aee5542997b22f6a745,Faster (Within Temptation song),110,0,0,0.9375,0.5625,True,False,False,6
5ae76aee5542997b22f6a745,Faster (Within Temptation song),74,0,0,1.0,0.7143,True,False,False,6
5ae76aee5542997b22f6a745,The Unforgiving,140,0,0,0.95,0.45,True,False,False,26
5ae76aee5542997b22f6a745,The Unforgiving,127,0,0,0.75,0.15,False,False,False,26
5add39295542990dbb2f7dd5,Shoot the Moon,96,1,1,1.0,0.3529,True,False,False,26
5add39295542990dbb2f7dd5,Shoot the Moon,78,0,0,1.0,0.4615,True,False,False,26
5add39295542990dbb2f7dd5,Shoot the Moon,192,0,0,0.8846,0.3462,True,False,False,26
5add39295542990dbb2f7dd5,Albert Finney,52,0,0,0.8,0.5,True,False,False,31
5a85ae735542997b5ce40025,Besarion Gochashvili,65,1,1,1.0,1.0,True,False,False,1
5a85ae735542997b5ce40025,Besarion Gochashvili,62,1,1,1.0,1.0,True,False,False,1
5a85ae735542997b5ce40025,Henry Cejudo,135,0,0,0.85,0.5,True,False,False,37
5a85ae735542997b5ce40025,Henry Cejudo,178,0,0,0.64,0.12,False,False,False,37
5a8d9be7554299441c6ba00e,Frank Roman,226,0,0,0.9688,0.5312,True,False,False,3
5a8d9be7554299441c6ba00e,Georgia Tech Yellow Jacket Marching Band,158,1,1,1.0,0.375,True,False,False,33
5a8d9be7554299441c6ba00e,Georgia Tech Yellow Jacket Marching Band,117,1,1,1.0,0.2,True,False,False,33
5ae3b3a95542992f92d82347,Battle of Chupas,226,0,1,1.0,0.4839,True,False,False,2
5ae3b3a95542992f92d82347,Battle of Chupas,254,1,1,1.0,0.6667,True,False,False,2
5ae3b3a95542992f92d82347,Francisco Pizarro,139,0,0,0.6364,0.2273,False,False,False,51
5ae3b3a95542992f92d82347,Francisco Pizarro,80,0,0,0.6667,0.1667,False,False,False,51
5a8e25615542990e94052a75,Uli's Famous Sausage,39,1,1,1.0,0.25,True,True,False,3
5a8e25615542990e94052a75,Pike Place Market,114,0,0,1.0,0.3125,True,False,False,79
5a7cafff55429907fabef000,Susan Heyward,145,0,0,0.7727,0.3636,False,False,False,3
5a7cafff55429907fabef000,Eddie Izzard,244,0,0,0.6562,0.2188,False,False,False,41
5ae0643c5542993d6555eb42,The Prince of the Pagodas,152,0,0,0.9545,0.3182,True,False,False,11
5ae0643c5542993d6555eb42,Benjamin Britten,156,0,0,0.85,0.5,True,False,False,89
5ae018f7554299025d62a3f2,North Salem Town Hall,100,1,1,1.0,1.0,True,False,False,1
5ae018f7554299025d62a3f2,"Westchester County, New York",61,0,0,1.0,0.0,False,False,False,84
5ae018f7554299025d62a3f2,"Westchester County, New York",78,1,1,1.0,0.3333,True,False,False,84
5a7380f25542992d56e7e33e,"Wheaton, Kansas",64,1,1,1.0,0.7,True,False,False,9
5a7380f25542992d56e7e33e,"Pottawatomie County, Kansas",72,0,0,0.5455,0.0909,False,False,False,14
5ab877c95542990e739ec90f,Pittsfield Colonials,168,1,1,1.0,0.35,True,False,False,10
5ab877c95542990e739ec90f,Nashua Pride,147,0,0,1.0,0.5263,True,False,False,11
5ae12e3355429920d52342ef,The Troelfth Cake,240,0,0,0.7742,0.4194,False,False,False,4
5ae12e3355429920d52342ef,First Partition of Poland,153,0,0,1.0,0.5,True,False,False,35
5ab60cd7554299110f2199cb,Hymenophore,81,1,1,1.0,1.0,True,False,False,1
5ab60cd7554299110f2199cb,Hymenophore,44,1,1,1.0,1.0,True,False,False,1
5ab60cd7554299110f2199cb,Robert Hooke,124,0,0,0.8,0.45,True,False,False,71
5ae7e56255429952e35ea9d3,Rag and Bone (song),76,1,1,1.0,0.3571,True,False,False,2
5ae7e56255429952e35ea9d3,Rag and Bone (song),170,0,1,1.0,0.6296,True,False,False,2
5ae7e56255429952e35ea9d3,Icky Thump,90,0,0,0.8667,0.1333,True,False,False,18
5ae7e56255429952e35ea9d3,Icky Thump,122,0,0,0.875,0.4375,True,False,False,18
5a8503445542994c784ddad1,Covington County School District (Mississippi),101,0,0,0.8462,0.0769,True,False,False,17
5a8503445542994c784ddad1,"Collins, Mississippi",66,1,1,1.0,0.4,True,False,False,23
5a8503445542994c784ddad1,"Collins, Mississippi",44,1,1,1.0,0.5,True,False,False,23
5a8ac2a35542992d82986f70,The 1686 House,142,1,1,1.0,0.625,True,False,False,3
