qid,arm,subset,recall_at_10,answer_presence_at_10,presence_wb,idk,idk_corrected,judge_correct,gt_presence_old,gt_presence_wb,degenerate_golds,in_primary
2458,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2468,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2469,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2479,mrl_512_sq8_np512,main,0.7,True,False,False,False,True,True,False,False,False
2492,mrl_512_sq8_np512,sanity,0.7,True,True,False,False,True,True,True,False,False
2495,mrl_512_sq8_np512,main,0.6,False,False,False,False,True,True,True,False,True
2501,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2502,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2504,mrl_512_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2510,mrl_512_sq8_np512,main,0.6,True,False,True,True,False,True,False,True,False
2514,mrl_512_sq8_np512,main,0.9,True,True,False,False,False,True,True,False,True
2516,mrl_512_sq8_np512,main,0.6,False,False,True,True,False,False,False,False,False
2518,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2522,mrl_512_sq8_np512,sanity,0.9,False,False,False,False,False,False,False,False,False
2525,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2528,mrl_512_sq8_np512,main,0.7,True,False,False,False,True,True,False,False,False
2531,mrl_512_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2533,mrl_512_sq8_np512,main,0.5,True,True,True,True,False,True,True,False,True
2538,mrl_512_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
2542,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2557,mrl_512_sq8_np512,main,0.8,False,False,True,True,False,False,False,False,False
2562,mrl_512_sq8_np512,main,0.5,False,False,True,True,False,False,False,False,False
2571,mrl_512_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
2576,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2587,mrl_512_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
2589,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2594,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2595,mrl_512_sq8_np512,main,0.5,True,True,True,True,False,False,False,False,False
2606,mrl_512_sq8_np512,main,0.6,True,True,False,False,True,True,True,False,True
2609,mrl_512_sq8_np512,main,0.8,False,False,False,False,True,False,False,False,False
2611,mrl_512_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2617,mrl_512_sq8_np512,main,0.6,True,False,True,True,False,True,False,False,False
2620,mrl_512_sq8_np512,main,0.4,True,True,False,False,True,True,True,False,True
2621,mrl_512_sq8_np512,main,0.7,False,False,True,True,False,True,True,False,True
2632,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2633,mrl_512_sq8_np512,main,0.6,True,True,False,False,True,True,True,False,True
2636,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2649,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2654,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2665,mrl_512_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
2687,mrl_512_sq8_np512,main,0.6,True,True,True,True,False,True,True,False,True
2694,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2695,mrl_512_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
2713,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2720,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2726,mrl_512_sq8_np512,main,0.6,True,True,False,False,True,True,True,False,True
2728,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2730,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2745,mrl_512_sq8_np512,main,0.7,False,False,True,True,False,False,False,False,False
2761,mrl_512_sq8_np512,sanity,0.9,False,False,True,True,False,False,False,False,False
2778,mrl_512_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
2781,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2788,mrl_512_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
2789,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
2802,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2815,mrl_512_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
2824,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,False,False,False,False
2825,mrl_512_sq8_np512,main,0.4,False,False,True,True,False,False,False,False,False
2851,mrl_512_sq8_np512,main,0.5,False,False,False,False,False,True,True,False,True
2866,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
2873,mrl_512_sq8_np512,main,0.7,True,True,False,False,False,True,True,False,True
2896,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2899,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2914,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
2921,mrl_512_sq8_np512,main,0.8,False,False,False,False,False,True,True,False,True
2933,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2943,mrl_512_sq8_np512,main,0.9,True,False,True,True,False,True,False,False,False
2948,mrl_512_sq8_np512,main,0.7,False,False,False,False,False,True,True,False,True
2952,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
2955,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
2961,mrl_512_sq8_np512,main,0.8,True,False,False,False,True,True,False,False,False
3027,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3044,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3076,mrl_512_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3081,mrl_512_sq8_np512,main,0.7,True,True,False,False,False,True,True,False,True
3088,mrl_512_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
3092,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3093,mrl_512_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3095,mrl_512_sq8_np512,main,0.8,False,False,True,True,False,True,True,False,True
3097,mrl_512_sq8_np512,main,0.5,True,True,True,True,False,True,True,False,True
3110,mrl_512_sq8_np512,main,0.5,True,True,False,False,True,True,True,False,True
3118,mrl_512_sq8_np512,main,0.6,True,True,True,True,False,True,True,False,True
3119,mrl_512_sq8_np512,main,0.7,False,False,True,True,False,True,True,False,True
3122,mrl_512_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
3129,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
3130,mrl_512_sq8_np512,main,0.7,False,False,False,False,True,False,False,False,False
3135,mrl_512_sq8_np512,main,0.4,True,True,False,False,False,True,True,False,True
3137,mrl_512_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
3147,mrl_512_sq8_np512,sanity,0.7,True,False,True,True,False,True,False,False,False
3153,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
3155,mrl_512_sq8_np512,main,0.5,False,False,True,True,False,True,True,False,True
3160,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3161,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3183,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
3184,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3191,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3204,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3211,mrl_512_sq8_np512,main,0.8,True,True,False,False,False,True,True,False,True
3224,mrl_512_sq8_np512,main,1.0,True,True,False,False,False,True,True,False,True
3239,mrl_512_sq8_np512,main,0.7,False,False,True,True,False,True,True,False,True
3258,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3260,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
3271,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3276,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3282,mrl_512_sq8_np512,main,0.7,True,True,False,False,True,True,True,False,True
3290,mrl_512_sq8_np512,sanity,0.8,False,False,True,True,False,False,False,False,False
3292,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3301,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3310,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
3312,mrl_512_sq8_np512,main,0.9,False,False,True,True,False,False,False,False,False
3317,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3320,mrl_512_sq8_np512,main,0.5,True,True,True,True,False,True,True,False,True
3323,mrl_512_sq8_np512,main,0.6,True,True,False,False,True,True,True,False,True
3325,mrl_512_sq8_np512,main,0.5,False,False,True,True,False,False,False,False,False
3345,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3348,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3362,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3363,mrl_512_sq8_np512,main,0.5,True,True,False,False,True,False,False,False,False
3368,mrl_512_sq8_np512,main,0.6,True,True,True,True,False,True,True,False,True
3382,mrl_512_sq8_np512,sanity,0.7,True,True,False,False,False,True,True,False,False
3386,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
3390,mrl_512_sq8_np512,sanity,0.7,True,True,False,False,True,True,True,False,False
3417,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3419,mrl_512_sq8_np512,main,1.0,True,True,False,False,True,True,True,False,True
3420,mrl_512_sq8_np512,sanity,0.7,True,True,False,False,False,True,True,False,False
3424,mrl_512_sq8_np512,main,0.5,True,True,False,False,True,True,True,False,True
3434,mrl_512_sq8_np512,main,0.8,False,False,False,False,False,True,True,False,True
3438,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3441,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3446,mrl_512_sq8_np512,main,0.5,True,True,True,True,False,True,True,False,True
3453,mrl_512_sq8_np512,main,0.6,False,False,False,False,False,False,False,False,False
3457,mrl_512_sq8_np512,main,0.6,False,False,True,True,False,False,False,False,False
3467,mrl_512_sq8_np512,main,0.8,False,False,True,True,False,False,False,False,False
3478,mrl_512_sq8_np512,main,0.9,True,False,False,False,True,True,False,False,False
3480,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3485,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,False,False,False,False
3497,mrl_512_sq8_np512,main,0.9,False,False,False,False,True,True,False,False,False
3499,mrl_512_sq8_np512,sanity,0.9,True,True,False,False,True,True,True,False,False
3503,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3510,mrl_512_sq8_np512,main,0.8,True,True,True,True,False,True,True,False,True
3513,mrl_512_sq8_np512,sanity,0.8,False,False,False,False,False,False,False,False,False
3520,mrl_512_sq8_np512,main,0.8,False,False,True,True,False,True,False,False,False
3552,mrl_512_sq8_np512,main,0.8,True,False,False,False,False,True,False,True,False
3554,mrl_512_sq8_np512,main,0.9,True,True,False,False,True,True,True,False,True
3558,mrl_512_sq8_np512,main,0.8,True,True,False,False,True,True,True,False,True
3568,mrl_512_sq8_np512,main,0.5,True,True,False,False,True,True,True,False,True
3570,mrl_512_sq8_np512,main,0.6,False,False,True,True,False,True,True,False,True
3579,mrl_512_sq8_np512,main,0.7,True,False,True,True,False,True,False,False,False
3583,mrl_512_sq8_np512,sanity,0.6,False,False,True,True,False,False,False,False,False
3591,mrl_512_sq8_np512,main,0.7,True,True,True,True,False,True,True,False,True
3595,mrl_512_sq8_np512,main,0.6,True,True,False,False,False,True,True,False,True
3606,mrl_512_sq8_np512,main,0.9,True,True,True,True,False,True,True,False,True
3609,mrl_512_sq8_np512,main,0.7,True,True,False,True,True,True,True,False,True
13,parametric,sanity,,,,True,True,False,True,True,False,False
14,parametric,main,,,,True,True,False,True,True,False,True
19,parametric,main,,,,True,True,False,True,False,True,False
30,parametric,main,,,,True,True,False,True,True,False,True
45,parametric,main,,,,False,False,True,True,True,False,True
60,parametric,main,,,,False,False,True,True,True,False,True
66,parametric,main,,,,True,True,False,True,True,False,True
71,parametric,main,,,,True,True,False,True,True,False,True
82,parametric,main,,,,True,True,False,True,False,False,False
92,parametric,main,,,,True,True,False,True,True,False,True
105,parametric,main,,,,True,True,False,True,True,False,True
108,parametric,main,,,,True,True,False,True,True,False,True
115,parametric,main,,,,False,False,True,True,True,False,True
125,parametric,main,,,,True,True,False,True,False,False,False
129,parametric,main,,,,True,True,False,False,False,False,False
132,parametric,main,,,,True,True,False,True,False,True,False
146,parametric,sanity,,,,True,True,False,True,True,False,False
151,parametric,main,,,,True,True,False,False,False,False,False
153,parametric,main,,,,False,False,True,False,False,False,False
180,parametric,main,,,,True,True,False,False,False,False,False
188,parametric,main,,,,True,True,False,True,True,False,True
206,parametric,main,,,,True,True,False,True,True,False,True
217,parametric,main,,,,False,False,False,True,True,False,True
233,parametric,main,,,,True,True,False,False,False,False,False
235,parametric,main,,,,True,True,False,False,False,False,False
249,parametric,main,,,,True,True,False,True,True,False,True
261,parametric,main,,,,True,True,False,True,True,False,True
264,parametric,main,,,,False,False,True,True,True,False,True
268,parametric,main,,,,True,True,False,True,True,False,True
279,parametric,main,,,,True,True,False,True,True,False,True
286,parametric,main,,,,False,False,True,True,True,False,True
287,parametric,main,,,,True,True,False,True,True,False,True
290,parametric,main,,,,True,True,False,True,False,True,False
291,parametric,main,,,,True,True,False,True,False,False,False
295,parametric,main,,,,False,False,True,True,False,False,False
296,parametric,main,,,,False,False,True,True,True,False,True
307,parametric,main,,,,True,True,False,True,True,False,True
318,parametric,main,,,,True,True,False,True,True,False,True
319,parametric,main,,,,True,True,False,True,False,False,False
323,parametric,sanity,,,,True,True,False,False,False,False,False
337,parametric,main,,,,True,True,False,True,True,False,True
350,parametric,main,,,,False,False,True,True,True,False,True
352,parametric,main,,,,True,True,False,True,True,False,True
371,parametric,main,,,,False,False,True,True,True,False,True
382,parametric,main,,,,True,True,False,False,False,False,False
399,parametric,main,,,,True,True,False,True,True,False,True
400,parametric,main,,,,True,True,False,True,True,False,True
416,parametric,main,,,,True,True,False,True,True,False,True
419,parametric,main,,,,False,False,True,True,True,False,True
421,parametric,main,,,,True,True,False,True,True,False,True
422,parametric,main,,,,True,True,False,True,True,False,True
424,parametric,sanity,,,,True,True,False,True,True,False,False
433,parametric,main,,,,True,True,False,True,True,False,True
442,parametric,main,,,,False,False,True,True,False,False,False
444,parametric,main,,,,False,False,True,True,True,False,True
447,parametric,main,,,,True,True,False,False,False,False,False
450,parametric,main,,,,False,False,True,True,True,False,True
453,parametric,main,,,,True,True,False,True,True,False,True
462,parametric,sanity,,,,True,True,False,False,False,False,False
476,parametric,main,,,,True,True,False,True,False,False,False
478,parametric,sanity,,,,True,True,False,True,True,False,False
482,parametric,main,,,,True,True,False,True,True,False,True
484,parametric,main,,,,True,True,False,True,True,False,True
486,parametric,main,,,,True,True,False,True,True,False,True
488,parametric,main,,,,True,True,False,False,False,False,False
491,parametric,main,,,,True,True,False,True,False,False,False
496,parametric,main,,,,True,True,False,True,True,False,True
501,parametric,main,,,,True,True,False,True,True,False,True
508,parametric,main,,,,True,True,False,True,True,False,True
513,parametric,main,,,,True,True,False,True,True,False,True
518,parametric,main,,,,True,True,False,True,True,False,True
